,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
10,10,11,-47.446136474609375,-23.4138669806012,9585.96,e80338,SKX5563,216.581110924,0.6370137546194907,34610D,238.17273,2.3921359,0.8618326,220.96825700425936,73577.07909844286,0.30156430764853737,1.064444743261416,49.67804569254709,62.5107354759202,1264.1435810440871,5.225586210963126e-05,28155.18365974468,0.105629615388653,0.413983714104559,0.7067137809187282,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7142349125811744,31.255557724752062,16.354855161401993,66.32070575375026,394128994709222.9,12.3067090119643,757.316385975449,1557.54276902949,0.00522558621096,0.023756482988374,0.532222371630708,31.2553677379601,22.4032476478597,22.4020770080126,0.0052255862109631,0.829556247823268,825094777509873.5,0.021524664939127802,2.9824526186030665e-05,3.16,35.8,2023-08-06 13:11:00,5.225586210963126e-05,0.1056296378284896,0.0,281.5518365974468,10,5.225586210963126e-05,2.3921359,0.8618326,0.1056296378284896,0.0,0.0,0.41182127490687553,842.3210373314903,13043.31249561478,0.31921208214384406,-0.9476833050198743,1.866375535121805,232.55770298064323,0.07487214444588704,inf,0.0,223.22746313337154,0.0,0.0,0.0,0 days,4.082789e-05,-2.3554003e-07,99477.67,0.09543953,-296.86636,0.0,0.0,1.0,-4.702552066073275e-13,1.8998939e-12,2.2909372e-16,0.0,0.0,0.0,7.479999999999998e-16,1.9562396503354128e-14,1.429638676197357e-12,1032.861158185605,13.04331249561478,1.9653371358953554e-12,4.082789e-05,-2.3554003e-07,99477.67,0.09543953,-296.86636,0.0,0.0,0.0,-4.702552066073275e-13,1.8998939e-12,2.2909372e-16,0.0,0.0,0.0,7.479999999999998e-16,1.9562396503354128e-14,1.429638676197357e-12,1032.861158185605,13.04331249561478
11,11,12,-47.56718953450519,-23.376392429157875,9951.72,e80338,SKX5563,219.153333144,0.6384249922207521,34610D,235.14903,3.6687393,0.50972253,224.45326498564103,73527.40105275031,0.30336612751626735,0.895958214792222,49.101751236621325,52.108713985396,735.9471921144451,4.956344157579827e-05,26631.874384199422,0.1321010812668108,0.4091812603051777,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7301490249155462,26.05385878458756,16.236956663988007,65.11415033764592,366933126478561.44,10.681772468207,728.81114876793,1497.38740397148,0.00495634415758,0.0225371923732819,0.447979107396111,26.054356992698,19.8773254439269,19.876340304095496,0.0049563441575798,0.7032375677678915,722190939644119.5,0.017888084110597356,2.394479451946916e-05,3.16,35.8,2023-08-06 13:12:00,4.956344157579827e-05,0.13210121042907852,0.0,266.3187438419942,11,4.956344157579827e-05,3.6687393,0.50972253,0.13210121042907852,0.0,0.0,0.39454903988936946,844.1872895538021,13330.422714912618,0.3192798614284958,-0.9476604719445676,1.769959101703234,231.99781501024304,0.09087618158222047,inf,0.0,222.77411913926534,0.0,0.0,0.0,0 days,3.915397e-05,-1.5626595e-07,103253.58,0.11763306,-296.6794,0.0,0.0,1.0,-4.5201347719519335e-13,1.8597263e-12,2.2298299e-16,0.0,0.0,0.0,7.479999999999999e-16,1.927125109969125e-14,1.407712930958722e-12,1033.4393778265521,13.330422714912618,1.353682873604154e-12,3.915397e-05,-1.5626595e-07,103253.58,0.11763306,-296.6794,0.0,0.0,0.0,-4.5201347719519335e-13,1.8597263e-12,2.2298299e-16,0.0,0.0,0.0,7.479999999999999e-16,1.927125109969125e-14,1.407712930958722e-12,1033.4393778265521,13.330422714912618
12,12,13,-47.690901322798254,-23.33807373046875,10165.08,e80338,SKX5563,226.35555536,0.6398204181010165,34610D,233.27168,4.7230754,0.92919946,226.6791707296177,73478.29930151369,0.3043196015050618,0.857689307858302,48.20920200814116,49.5484127016164,603.4902255416364,4.370121763004286e-05,25774.568145540637,0.1391452145175219,0.4017433500678429,0.6975278440130759,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7403512153609307,24.77420806481508,16.020103776627895,62.982215560965095,354277635494878.4,10.2651326614523,721.932331570457,1486.2603605017,0.004370121763,0.0223580012202733,0.428844653929151,24.7742063508082,19.1808136024383,19.179975414158587,0.0043701217630042,0.6764121406154104,699759569229920.4,0.017108642817336622,2.26551711495514e-05,3.16,35.8,2023-08-06 13:13:00,4.3701217630042867e-05,0.13914532138920643,0.0,257.7456814554064,12,4.3701217630042867e-05,4.7230754,0.92919946,0.13914532138920643,0.0,0.0,0.3849211982407166,846.0326347736544,13755.568500343446,0.3209397082699885,-0.947099627101381,1.7153214543826019,231.66843177416177,0.09396235062239484,inf,0.0,222.48437677870112,0.0,0.0,0.0,0 days,3.824622e-05,-1.03991766e-07,105380.51,0.13066566,-295.77267,0.0,0.0,1.0000000000000002,-4.417292867269766e-13,1.837038e-12,2.1895353e-16,0.0,0.0,0.0,7.479999999999998e-16,1.9105964714635725e-14,1.3953085528632905e-12,1034.0306223736973,13.755568500343447,1.228477091804317e-12,3.824622e-05,-1.03991766e-07,105380.51,0.13066566,-295.77267,0.0,0.0,0.0,-4.417292867269766e-13,1.837038e-12,2.1895353e-16,0.0,0.0,0.0,7.479999999999998e-16,1.9105964714635725e-14,1.3953085528632905e-12,1034.0306223736973,13.755568500343447
13,13,14,-47.818450927734375,-23.298324326337426,10340.34,e80338,SKX5563,231.4999998,0.641196994554508,34610D,231.69368,5.537077,1.5942628,228.5917585001766,73430.09009950556,0.3066136713051454,1.043082910493674,48.65616830415264,60.20481353601,1361.1653605041345,3.896426714336577e-05,25087.1932964566,0.1445123353123056,0.405468069201272,0.7067137809187282,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7491360743835774,30.10247595461154,16.14230819035664,64.13377620391691,340107251077475.7,11.8836953418128,756.331732234667,1570.44915014369,0.00389642671434,0.0242176480621681,0.521541455246837,30.102406768005,21.5355947822848,21.53475569631098,0.0038964267143365,0.8248797280386543,831137534484243.6,0.021201012608663777,2.9964577416085174e-05,3.16,35.8,2023-08-06 13:14:00,3.896426714336577e-05,0.14451233223101467,0.0,250.871932964566,13,3.896426714336577e-05,5.537077,1.5942628,0.14451233223101467,0.0,0.0,0.37720751573605654,847.8530562277111,13634.251012888748,0.3232060782234753,-0.9463286062459492,1.6750929706396775,231.41992120818585,0.0960778513638273,inf,0.0,222.26488775415584,0.0,0.0,0.0,0 days,3.7588616e-05,-7.3856555e-08,107086.88,0.14107879,-295.0366,0.0,0.0,1.0,-4.3347021211126413e-13,1.8187436e-12,2.1663061e-16,0.0,0.0,0.0,7.479999999999998e-16,1.8973184348305564e-14,1.3852733647627699e-12,1034.6439422214191,13.634251012888749,1.8380705162773327e-12,3.7588616e-05,-7.3856555e-08,107086.88,0.14107879,-295.0366,0.0,0.0,0.0,-4.3347021211126413e-13,1.8187436e-12,2.1663061e-16,0.0,0.0,0.0,7.479999999999998e-16,1.8973184348305564e-14,1.3852733647627699e-12,1034.6439422214191,13.634251012888749
14,14,15,-47.94469197591144,-23.25866181971662,10736.58,e80338,SKX5563,226.35555536,0.6425797561677503,34610D,228.27553,6.3013463,3.8385181,229.3028482904843,73381.4339312014,0.30732982436354683,0.952195810622474,48.29056957726907,54.9165142972988,1018.2064364085612,2.8701924757320736e-05,23587.7393998215,0.1489473522285339,0.4024214131439089,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7570716162248454,27.458219160999263,16.034309127552326,63.174779439037934,309152145856472.8,10.9602398947679,741.48142038711,1544.07525020794,0.00287019247573,0.0237412638377083,0.476097905311237,27.4582571486494,20.0536040779366,20.053028517420938,0.002870192475732,0.7566611069359936,782975802418530.2,0.01920499879373808,2.7046698523375503e-05,3.16,35.8,2023-08-06 13:15:00,2.8701924757320733e-05,0.14894727543699318,0.0,235.87739399821504,14,2.8701924757320733e-05,6.3013463,3.8385181,0.14894727543699318,0.0,0.0,0.35997257110377523,849.6816570734496,13426.404850880486,0.3223924226060234,-0.9466061091321032,1.5765875869635393,230.7883240648245,0.09574536796176152,0.9596887676036726,0.0,221.68604984797807,0.0,0.0,0.0,0 days,2.8417246e-05,-2.0487006e-07,111212.31,0.14092991,-294.9043,0.0,0.0,0.9999999999999998,-4.134964530786788e-13,1.857685e-12,2.2672957e-16,0.0,0.0,0.0,7.48e-16,1.9749179735026952e-14,1.4441884746267118e-12,1035.255921269975,13.426404850880486,1.5845854935498225e-12,2.8417246e-05,-2.0487006e-07,111212.31,0.14092991,-294.9043,0.0,0.0,0.0,-4.134964530786788e-13,1.857685e-12,2.2672957e-16,0.0,0.0,0.0,7.48e-16,1.9749179735026952e-14,1.4441884746267118e-12,1035.255921269975,13.426404850880486
15,15,16,-48.06903076171875,-23.219696044921875,11033.76,e80338,SKX5563,223.78333314,0.6439669552573833,34610D,226.01395,6.89269,5.903477,230.1769950342432,73333.14336162413,0.30788192701306044,0.876777336434796,47.76728473191989,50.465320319568,779.5983144380248,2.275609872674852e-05,22511.53851710997,0.1475801716156759,0.3980607060993323,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7637504556244105,25.232919994310045,15.918081358698704,62.09036897065489,288437813548469.6,10.1972525429242,728.691702117498,1520.02151392881,0.00227560987267,0.0232897773729343,0.438388668217398,25.232660159784,18.8232227898778,18.822794456508834,0.0022756098726748,0.7027615390721329,736928891037432.6,0.01763943511044687,2.4423626304686295e-05,3.16,35.8,2023-08-06 13:16:00,2.275609872674851e-05,0.14758022551101466,0.0,225.1153851710997,15,2.275609872674851e-05,6.89269,5.903477,0.14758022551101466,0.0,0.0,0.34698634204239154,851.5161263580908,13332.023493689905,0.3222739498834704,-0.9466464499624485,1.5058476325033996,230.31280095008108,0.09278002129561255,0.8638277227985252,0.0,221.24022905492512,0.0,0.0,0.0,0 days,2.1328906e-05,-3.0110425e-07,114193.14,0.1381843,-294.29944,0.0,0.0,1.0000000000000002,-3.990471149941222e-13,1.8890803e-12,2.3414762e-16,0.0,0.0,0.0,7.480000000000002e-16,2.0352577238991046e-14,1.4900330478465807e-12,1035.8547605367116,13.332023493689904,1.3826782765482997e-12,2.1328906e-05,-3.0110425e-07,114193.14,0.1381843,-294.29944,0.0,0.0,0.0,-3.990471149941222e-13,1.8890803e-12,2.3414762e-16,0.0,0.0,0.0,7.480000000000002e-16,2.0352577238991046e-14,1.4900330478465807e-12,1035.8547605367116,13.332023493689904
16,16,17,-48.19247713955963,-23.18101501464844,11262.36,e80338,SKX5563,223.268888696,0.6453548045093448,34610D,224.38599,7.753497,7.2934923,230.4718873337864,73285.37607689221,0.30751525684827363,0.8262124587484,47.3049738167494,47.4375102986702,542.371266107752,2.117750089141684e-05,21714.49573353787,0.1613946666723019,0.3942081151395783,0.7067137809187282,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7674980781460857,23.71880708374616,15.816109296770543,61.16430433109652,272996268193931.3,9.66285840253022,719.758027381505,1504.54531242822,0.00211775008914,0.023020461493664,0.4131062293742,23.7187551493351,17.9451758379345,17.944795812005196,0.0021177500891416,0.6681450864011397,703015949688551.2,0.016635202010155958,2.2582634773741754e-05,3.16,35.8,2023-08-06 13:17:00,2.1177500891416842e-05,0.1613945834830577,0.0,217.14495733537876,16,2.1177500891416842e-05,7.753497,7.2934923,0.1613945834830577,0.0,0.0,0.3371292697251885,853.3514561270341,13512.130289060955,0.323218460509067,-0.9463243771488445,1.451760550190072,229.93566610025502,0.09985641546245609,0.7467774869352626,0.0,220.92009998430612,0.0,0.0,0.0,0 days,2.0524756e-05,-2.0346828e-07,116602.086,0.16184741,-293.00995,0.0,0.0,1.0,-3.8735545820740496e-13,1.9507369e-12,2.2662152e-16,0.0,0.0,0.0,7.48e-16,2.1298578865754275e-14,1.563381334830777e-12,1036.448545765377,13.512130289060956,1.2892465908632829e-12,2.0524756e-05,-2.0346828e-07,116602.086,0.16184741,-293.00995,0.0,0.0,0.049627220136121204,-3.8735545820740496e-13,1.9507369e-12,2.2662152e-16,0.0,0.0,0.0,7.48e-16,2.1298578865754275e-14,1.563381334830777e-12,1036.448545765377,13.512130289060956
17,17,18,-48.31752152876419,-23.14169311523437,11422.38,e80338,SKX5563,224.297777584,0.646733415720936,34610D,223.25111,8.676902,7.9402328,231.2888446339956,73238.07110307546,0.3081676723180381,0.828585029598998,46.95595506209655,47.5062677983246,488.294082454968,2.122767888318497e-05,21173.41687225124,0.1813277055307501,0.3912996255174713,0.7067137809187282,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7721738143577801,23.75266485201812,15.745038421604566,60.50365448049216,263502344149275.03,9.63772415871375,721.464537501472,1512.01078937855,0.00212276788832,0.0232213384636426,0.414292514799499,23.7531338991623,17.8410264958737,17.84064778033155,0.0021227678883184,0.6746213722177925,708512654661648.0,0.016757997566127388,2.2900082822507632e-05,3.16,35.8,2023-08-06 13:18:00,2.122767888318497e-05,0.18132774161815104,0.0,211.73416872251246,17,2.122767888318497e-05,8.676902,7.9402328,0.18132774161815104,0.0,0.0,0.3303997957123971,855.1745712260773,13317.065360136534,0.32452186236272634,-0.9458781955667587,1.4169207722804915,229.6860818988304,0.11094845069329215,0.631242198887051,0.0,220.73113872046034,0.0,0.0,0.0,0 days,2.015157e-05,-1.3143591e-07,118240.79,0.17965859,-292.38287,0.0,0.0,1.0000000000000002,-3.7938563946519723e-13,1.9931528e-12,2.211978e-16,0.0,0.0,0.0,7.48e-16,2.1948171019501666e-14,1.6137671711166008e-12,1037.0521688558194,13.317065360136533,1.3444706693688155e-12,2.015157e-05,-1.3143591e-07,118240.79,0.17965859,-292.38287,0.0,0.0,0.10885111297961436,-3.7938563946519723e-13,1.9931528e-12,2.211978e-16,0.0,0.0,0.0,7.48e-16,2.1948171019501666e-14,1.6137671711166008e-12,1037.0521688558194,13.317065360136533
18,18,19,-48.44066827947444,-23.102783203125,11567.16,e80338,SKX5563,226.35555536,0.6481191153683374,34610D,222.17589,9.651976,8.156087,232.7501723629087,73191.11514801337,0.30633079093440363,0.700114260144308,38.72736578416911,39.6507131954296,0.0,2.0937803139592395e-05,20695.49618378306,0.1997425501041169,0.3227280482014092,0.586717107958161,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7789305657376491,19.82515067615952,13.589111827535463,42.69976029540713,281750446948868.8,8.39469208398689,693.721342535729,1452.71095808899,0.00209378031396,0.0220249549601383,0.350057130072154,19.8253565977148,15.8936592926388,15.893326521296864,0.0020937803139592,0.5714097925489438,613951671461098.4,0.01403681822587922,1.7565794057730277e-05,3.16,35.8,2023-08-06 13:19:00,2.093780313959239e-05,0.1997424686170937,0.0,206.95496183783067,18,2.093780313959239e-05,9.651976,8.156087,0.1997424686170937,0.0,0.0,0.3245049780870184,857.0070601256652,13713.681247860191,0.3266840795571881,-0.9451335948763395,1.3812706637615824,229.4249904364558,0.1209365029792885,0.49512392086578727,0.0,220.52773278497452,0.0,0.0,0.0,0 days,1.9898305e-05,-6.937481e-08,119688.45,0.19667535,-292.2598,0.0,0.0,1.0,-3.723353622879327e-13,2.0307627e-12,2.1696421e-16,0.0,0.0,0.0,7.480000000000001e-16,2.252451930650681e-14,1.6584273156879992e-12,1037.6494676065483,13.713681247860192,9.778793883952838e-13,1.9898305e-05,-6.937481e-08,119688.45,0.19667535,-292.2598,0.0,0.0,0.1966268409477695,-3.723353622879327e-13,2.0307627e-12,2.1696421e-16,0.0,0.0,0.0,7.480000000000001e-16,2.252451930650681e-14,1.6584273156879992e-12,1037.6494676065483,13.713681247860192
19,19,20,-48.56735229492188,-23.06244413731463,11567.16,e80338,SKX5563,228.92777758,0.6494887880500906,34610D,222.1664,9.803599,7.969268,233.82978716205864,73152.3877822292,0.3070085370650171,0.696955266851776,38.47471841233765,39.376486396947,0.0,2.114106344032158e-05,20695.49618378306,0.2019200233899718,0.320622653436147,0.5834560009857783,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7825603497178909,19.68781291307833,13.53169443732537,42.2616866327008,284076009928228.94,8.37215560841167,693.173540328236,1450.42445274702,0.00211410634403,0.0219651300356904,0.348477633425888,19.6882431984735,15.8650384887164,15.864703092021871,0.0021141063440321,0.5694664113044978,609956762385219.6,0.013985900280902349,1.7400941047245787e-05,3.16,35.8,2023-08-06 13:20:00,2.1141063440321575e-05,0.20192011158742232,0.0,206.95496183783067,19,2.1141063440321575e-05,9.803599,7.969268,0.20192011158742232,0.0,0.0,0.32451883955410815,858.8183573601341,13703.124410722856,0.32673572622382757,-0.9451157416999191,1.382621789826984,229.43499417292443,0.12224363720094066,0.49167221114807863,0.0,220.54164976843612,0.0,0.0,0.0,0 days,2.003206e-05,-5.4350625e-08,119693.41,0.19823061,-292.32443,0.0,0.0,1.0,-3.7227520232330655e-13,2.0310654e-12,2.1647503e-16,0.0,0.0,0.0,7.480000000000001e-16,2.252874912089713e-14,1.658790314254996e-12,1038.268705027244,13.703124410722856,9.70148179389592e-13,2.003206e-05,-5.4350625e-08,119693.41,0.19823061,-292.32443,0.0,0.0,0.27298153353918286,-3.7227520232330655e-13,2.0310654e-12,2.1647503e-16,0.0,0.0,0.0,7.480000000000001e-16,2.252874912089713e-14,1.658790314254996e-12,1038.268705027244,13.703124410722856
20,20,21,-48.69389851888019,-23.02212989936441,11567.16,e80338,SKX5563,228.92777758,0.6508559780291389,34610D,222.15291,9.96149,7.76858,234.5567969966801,73113.91306381686,0.30813625633757763,0.702554167427034,38.985388056093065,39.7151340234358,0.0,2.1348136941047968e-05,20695.49618378306,0.2042407067732339,0.3248782338007755,0.5915190990343587,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.785017332983946,19.857159680294863,13.6770788173812,43.278839582902215,283239595085531.6,8.44295484160836,694.646937131123,1451.9785188002,0.0021348136941,0.0219760547984906,0.351277083713517,19.8575670117179,15.9845380317146,15.984196798892444,0.0021348136941047,0.5747108260246601,611307860360824.6,0.014127605962946849,1.7575421573545763e-05,3.16,35.8,2023-08-06 13:21:00,2.1348136941047968e-05,0.20424087697901386,0.0,206.95496183783067,20,2.1348136941047968e-05,9.96149,7.76858,0.20424087697901386,0.0,0.0,0.3245385456166827,860.6263724848694,13682.186941286394,0.3272379166764539,-0.9449419801708749,1.3848756734647165,229.4516626299709,0.12363233056283354,0.4863147336802494,0.0,220.56198464172155,0.0,0.0,0.0,0 days,2.0192785e-05,-4.0130203e-08,119698.47,0.19973123,-292.69366,0.0,0.0,1.0,-3.7221446955388475e-13,2.0314065e-12,2.1611774e-16,0.0,0.0,0.0,7.480000000000001e-16,2.2533613348972733e-14,1.6591919699982994e-12,1038.887561320123,13.682186941286394,9.880894794573552e-13,2.0192785e-05,-4.0130203e-08,119698.47,0.19973123,-292.69366,0.0,0.0,0.2848415979298586,-3.7221446955388475e-13,2.0314065e-12,2.1611774e-16,0.0,0.0,0.0,7.480000000000001e-16,2.2533613348972733e-14,1.6591919699982994e-12,1038.887561320123,13.682186941286394
21,21,22,-48.8201904296875,-22.981815661414203,11567.16,e80338,SKX5563,228.92777758,0.6522218129133758,34610D,222.13347,10.11029,7.5474944,235.46462547695688,73074.92767576076,0.30821315090134754,0.694646146543466,38.30979075507849,39.1264606690374,0.0,2.1544018234758168e-05,20695.49618378306,0.2066148703939057,0.3192482562923207,0.5816372750751149,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7880901145071453,19.56275799513917,13.502333689179666,42.01104003537392,286870021562270.25,8.36545158032865,692.881580380205,1448.04281965039,0.00215440182348,0.0218953478575459,0.347323073271733,19.5632303345187,15.8628707582754,15.86252901566104,0.0021544018234758,0.5684306551878344,605728574951444.5,0.013961449730188341,1.7253420054480774e-05,3.16,35.8,2023-08-06 13:22:00,2.1544018234758168e-05,0.2066148062083738,0.0,206.95496183783067,21,2.1544018234758168e-05,10.11029,7.5474944,0.2066148062083738,0.0,0.0,0.3245669475919762,862.4325965332062,13679.715651875114,0.3279477942886775,-0.9446958474668931,1.385029841318081,229.45280188868338,0.12504555653698848,0.4825075855446556,0.0,220.568165857688,0.0,0.0,0.0,0 days,2.0358322e-05,-3.4076212e-08,119703.64,0.20188561,-293.44867,0.0,0.0,0.9999999999999999,-3.7215327859933144e-13,2.031797e-12,2.1553043e-16,0.0,0.0,0.0,7.480000000000001e-16,2.2538900544515437e-14,1.6596438548880867e-12,1039.5049784761318,13.679715651875114,9.657401791928513e-13,2.0358322e-05,-3.4076212e-08,119703.64,0.20188561,-293.44867,0.0,0.0,0.38367257231761204,-3.7215327859933144e-13,2.031797e-12,2.1553043e-16,0.0,0.0,0.0,7.480000000000001e-16,2.2538900544515437e-14,1.6596438548880867e-12,1039.5049784761318,13.679715651875114
22,22,23,-48.94638893821019,-22.941421508789062,11567.16,e80338,SKX5563,228.92777758,0.6535858575523382,34610D,222.10895,10.25666,7.3113494,235.7429319146952,73036.61788500569,0.3084586756895007,0.702768634440208,38.90711731881903,39.5687306104898,25.6250074656434,2.1725985998722458e-05,20695.49618378306,0.2089974723391147,0.3242259776568252,0.5906400247327981,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7890651161531002,19.78399624977584,13.665754994038164,43.16720278138246,285128178390390.0,8.44030527112938,694.484843514184,1452.19551741312,0.00217259859987,0.021987523999931,0.351384317220104,19.7843653052449,15.9810771427108,15.980729945595751,0.0021725985998722,0.5741316781084783,612539520466617.5,0.014114489167109022,1.7595913936244915e-05,3.16,35.8,2023-08-06 13:23:00,2.1725985998722458e-05,0.20899767347674306,0.0,206.95496183783067,22,2.1725985998722458e-05,10.25666,7.3113494,0.20899767347674306,0.0,0.0,0.3246027785729202,864.2364541046613,13700.881091357034,0.3284106603729116,-0.9445350380761046,1.3855217996878022,229.45643657532133,0.1264573673823932,0.4772924805379462,0.0,220.57663837310255,0.0,0.0,0.0,0 days,2.0523164e-05,-3.4291883e-08,119708.945,0.2045526,-294.45667,0.0,0.0,0.9999999999999999,-3.720914333690865e-13,2.0322307e-12,2.1470999e-16,0.0,0.0,0.0,7.480000000000001e-16,2.254451958674673e-14,1.6601391994591052e-12,1040.1218646680363,13.700881091357035,9.880371846737602e-13,2.0523164e-05,-3.4291883e-08,119708.945,0.2045526,-294.45667,0.0,0.0,0.5444199512078955,-3.720914333690865e-13,2.0322307e-12,2.1470999e-16,0.0,0.0,0.0,7.480000000000001e-16,2.254451958674673e-14,1.6601391994591052e-12,1040.1218646680363,13.700881091357035
23,23,24,-49.07272338867188,-22.90090787208686,11574.78,e80338,SKX5563,229.442222024,0.6549467581144661,34610D,222.0237,10.428608,7.06334,236.0206564741608,72997.71076768686,0.308529835898051,0.693147725257714,38.20011749589958,38.9901041531702,0.0,2.1863763424963017e-05,20670.643439691343,0.2123155545320033,0.3183343124658299,0.57995601073293,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7901463553808479,19.494910536681694,13.474859200557091,41.80880469799696,287479948399700.4,8.3525267741707,692.491404324465,1446.89916958959,0.0021863763425,0.0218686070539282,0.346573862628857,19.4950520765851,15.8480081412686,15.847661651743406,0.0021863763424963,0.5670464679421728,604300289519023.1,0.013926959175746401,1.717672004712419e-05,3.16,35.8,2023-08-06 13:24:00,2.1863763424963017e-05,0.21231551319454176,0.0,206.70643439691347,23,2.1863763424963017e-05,10.428608,7.06334,0.21231551319454176,0.0,0.0,0.32433745799372504,866.0361550261699,13731.569723893706,0.33020823702372415,-0.943908110041271,1.3840005378343367,229.44519348036812,0.12835783198127104,0.4631309862301694,0.0,220.57324508973875,0.0,0.0,0.0,0 days,2.0702564e-05,-3.1323303e-08,119789.16,0.2081249,-295.22165,0.0,0.0,0.9999999999999999,-3.7166546551043395e-13,2.034633e-12,2.1398121e-16,0.0,0.0,0.0,7.48e-16,2.258056088899923e-14,1.6629676679479624e-12,1040.7405755814038,13.731569723893706,9.632015234950271e-13,2.0702564e-05,-3.1323303e-08,119789.16,0.2081249,-295.22165,0.0,0.0,0.557718783221531,-3.7166546551043395e-13,2.034633e-12,2.1398121e-16,0.0,0.0,0.0,7.48e-16,2.258056088899923e-14,1.6629676679479624e-12,1040.7405755814038,13.731569723893706
