,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem,ei_nox_p3t3_xue,ei_nox_kaiser,ei_nox_kypriandis
72,72,-0.6008985565929379,45.27726512844279,11422.38,252.592222004,34610D,216.06844,37.579132,10.068689,229.0364898605975,63809.37493487875,0.343271628841901,0.517876067452322,31.07256404713932,33476.3832512714,-24.932505653604967,2024-06-07 10:35:00,4.6781963291006096e-05,0.2117341687225124,0.9982481150855602,0.258938033726161,0.5853318921493215,0.0117159604684978,0.0006020463946496,0.0001233624604723,3.076333286589268e-05,1532915364990750.0,98.1582298249131,38.43676172631134,0.0372870768565671,0.0007609607521748,0.0006214512809427,0.3640449320311509,0.0187071251570993,0.0038331879540389,0.0009558956307789,4.763161085751902e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.685232754897147,0.4338553255049439,0.7772598197945897,16.7381916256357,11.715960468497824,30.76333286589268,1532915364990750.0,13.0210715510408,781.38536040902,1520.79019979109,0.0046781963291,0.0254748566205389,0.219476878610381,16.7382037199359,8.6154313596187,8.615028331679536,5.040707200546687,0.598864961766673,5.479645432042775,507158193445379.06,7.0672521853165735,6.258102007669572,498047710233426.56,3.6984075867483233,5.005415379839106,6.5330293085000966
73,73,-0.5149506359565521,45.39895267809852,11414.76,253.621110892,34610D,216.06177,37.960487,9.913723,229.4571445170996,63778.30237083162,0.3432854709772097,0.5240018524325147,31.440111145950883,33811.63084550735,-24.93221336662316,2024-06-07 10:36:00,4.740693406627389e-05,0.2119887411128729,1.0136901951676311,0.2620009262162573,0.5917399014354222,0.0117807127804926,0.0006012476086211,0.0001234041937139,3.1260535711424855e-05,1525445608302556.8,99.31931111005883,38.89141748754125,0.037728133375141,0.0007699619056151,0.000628802222919,0.3703869191972138,0.0189032916412867,0.0038798415662439,0.0009828347172491,4.796017947213504e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.751887985074285,0.4371794990770504,0.7786993725682714,16.905815422753676,11.780712780492678,31.260535711424858,1525445608302556.8,13.1345134820093,782.436534711253,1523.27431169381,0.00474069340663,0.0255370368261787,0.221724287493422,16.9060566340082,8.68245948042514,8.682047891153202,5.040182844359582,0.6022855844400106,5.507099149911307,513774475427319.44,7.186065167388068,6.288439975331614,499830613783411.6,3.7171404386846434,5.0506242272421416,6.590521782830195
74,74,-0.4282706124441802,45.52120971679688,11407.14,254.135555336,34610D,216.06334,38.348026,9.805684,230.15891103213016,63746.86225968567,0.3434109321550592,0.5307432076324071,31.844592457944422,34154.68035988371,0.0,2024-06-07 10:37:00,4.802802938399758e-05,0.2122436195809077,1.0279914282939318,0.2653716038162035,0.5990939870317544,0.0118528145059806,0.0006005256386391,0.0001234891574631,3.1793488071763125e-05,1517438766640449.8,100.59706757464645,39.391760870477256,0.0382135109495333,0.0007798675703986,0.0006368918491588,0.3774480474225672,0.0191234942230118,0.0039324618923875,0.0010124506704618,4.832221910355096e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.824521979617513,0.4408022745799388,0.781078097761935,17.077340179941853,11.852814505980696,31.79348807176313,1517438766640449.8,13.2590181219398,783.664064365865,1526.06408191357,0.0048028029384,0.0256055466828154,0.224195504520355,17.0775635076254,8.75573981284372,8.755319312110531,5.039482394466402,0.6062832611028497,5.538432477783293,520871217218874.3,7.3163737742450525,6.332176196995965,502260916799360.1,3.7385626717100573,5.10260425796645,6.656710404656982
75,75,-0.3409194946289062,45.64367779230667,11407.14,255.164444224,34610D,216.0438,38.707615,9.8340845,230.79043471950504,63715.01766722772,0.3441221136886205,0.5226215976633681,31.35729585980209,33609.46411929435,-24.93249684978021,2024-06-07 10:38:00,4.838348616467832e-05,0.2122436195809077,1.038269169986196,0.261310798831684,0.590125783924026,0.0117749691382546,0.0006003463911803,0.0001231677366016,3.0952988534317294e-05,1530066061712623.8,99.05769762111478,38.78897497857518,0.0376287550317625,0.0007679337761584,0.000627145917196,0.3692311910082901,0.0188252394066069,0.0038622071570012,0.0009706020192156,4.7978734182164936e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.751159927849487,0.4371345847671804,0.7832567150902681,16.804732059647176,11.77496913825466,30.95298853431729,1530066061712623.8,13.1252864036556,782.281499666081,1521.9246994729,0.00483834861647,0.0254918663336702,0.221284547131261,16.8047509717663,8.68059420345315,8.680174226363562,5.040849992708915,0.6017810854339459,5.503241262808408,511385796253750.2,7.14877196531038,6.3630260802989405,503750407626935.2,3.714277900400121,5.044508577633449,6.582783862169631
76,76,-0.2524175876524168,45.7672119140625,11399.52,255.678888668,34610D,216.08624,39.033356,9.848274,231.1664361128363,63683.66037136792,0.344384076307291,0.521475127366717,31.28850764200302,33506.67565558361,0.0,2024-06-07 10:39:00,4.901274552132734e-05,0.2124988044946204,1.047167535983918,0.2607375636833585,0.5887845704406441,0.0117662731453877,0.0005999998342038,0.0001230537902167,3.0762540902326714e-05,1532927263102751.8,98.84039564108753,38.703883953157735,0.0375462091704036,0.0007662491667429,0.00062577015284,0.3681491272273582,0.0187730993976868,0.0038501694555737,0.0009625139961098,4.796300638622522e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.745489798190423,0.4368458494435831,0.7844556858898669,16.753337827791807,11.766273145387707,30.762540902326712,1532927263102751.8,13.111962868376,782.140634576576,1521.13950337491,0.00490127455213,0.0254670337080594,0.220906907505249,16.7534538289429,8.67422998836884,8.673804861378468,5.041282152668386,0.6013226968317711,5.499331948622684,509773176759795.56,7.122704530862815,6.390420069629817,505392063564428.9,3.711471972156366,5.038370913489029,6.5749888331142285
77,77,-0.163455125762141,45.89076232910156,11399.52,257.222222,34610D,216.10863,39.30409,9.835226,231.0868583888172,63652.37186372592,0.3448367303239262,0.5007394235216323,30.04436541129793,32227.71491879889,-24.94199969821897,2024-06-07 10:40:00,4.8616387412957885e-05,0.2124988044946204,1.035643436788057,0.2503697117608161,0.5655400062468272,0.0115547434634697,0.0006002050714581,0.0001223395993973,2.876113657879468e-05,1562995480663897.5,94.91015033429017,37.16488001377555,0.0360532384935575,0.0007357803774195,0.0006008873082259,0.3471549348502912,0.0180327804886026,0.0036756156285671,0.0008641100970175,4.695920735727339e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.53502786491856,0.4263364510246667,0.78414503831948,16.113857459399448,11.55474346346974,28.76113657879468,1562995480663897.5,12.7423395785826,778.204661204393,1510.74146339421,0.0048616387413,0.0251941620293277,0.213196612448672,16.1139056559046,8.46214342038829,8.461732041545174,5.043268065835087,0.5886639131412308,5.391709013861221,488844977457326.9,6.734314656735999,6.385994876559913,505178418549169.1,3.638082875887582,4.879122497087275,6.373354642410919
78,78,-0.0742247046493389,46.013946533203125,11391.9,257.222222,34610D,216.1861,39.542755,9.807335,230.1498854976689,63622.32749831462,0.344254990437051,0.5065016491515673,30.390098949094035,32676.06891893167,0.0,2024-06-07 10:41:00,4.843356521933847e-05,0.2127542962224569,1.02251278949106,0.2532508245757836,0.5715454367188536,0.0116096370718346,0.0006001792635372,0.0001225322092528,2.935911447827713e-05,1554011723925197.0,96.00232258018804,37.59255240002933,0.0364681187389128,0.0007442473212023,0.0006078019789818,0.3528180193761255,0.0182395072060909,0.0037237659636462,0.0008922263940526,4.7226570058138936e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.592213948912757,0.4291945458909647,0.7808257312173803,16.338034459465835,11.609637071834657,29.359114478277128,1554011723925197.0,12.8446302563206,779.24269812746,1513.85714425328,0.00484335652193,0.0252796077970206,0.215388293629992,16.3387782264772,8.52023873785641,8.519826092303711,5.0424408525397535,0.5919727994975444,5.428297194340416,493567053171067.25,6.825202999580745,6.349176438368158,503720349090463.9,3.6630876322862553,4.921814118705584,6.427305626411801
79,79,0.016204833984375,46.138202214645126,11391.9,257.222222,34610D,216.21733,39.77215,9.684166,229.4442444468516,63591.93739936552,0.3438325813747224,0.5085059602589886,30.51035761553932,32865.88760017317,0.0,2024-06-07 10:42:00,4.650060865433411e-05,0.2127542962224569,0.977681717474268,0.2542529801294943,0.5736838036833904,0.011626658564196,0.0006004655050581,0.0001226607126058,2.961908245302789e-05,1550106079507510.5,96.3822197074887,37.74131237042214,0.0366124291386471,0.0007471924314009,0.0006102071523107,0.3547335106673941,0.0183204172951194,0.0037424222069799,0.000903688797886,4.729429082779577e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.608409802803964,0.4300201938448219,0.7783754624288,16.432943800086584,11.62665856419604,29.61908245302789,1550106079507510.5,12.8755911336061,779.572891810252,1515.16562491025,0.00465006086543,0.025318615860874,0.21613787916216,16.4330772532281,8.53671781861377,8.536320874497438,5.042185553814422,0.5930333856159536,5.436858645061727,496277795157267.7,6.870937128062027,6.3145489116856055,502048356282133.5,3.668962876034197,4.935196475513456,6.444226509926703
80,80,0.1061553955078125,46.26123977919756,11391.9,256.193333112,34610D,216.2464,39.988903,9.577717,229.01133057280407,63561.42704174999,0.3404761704616005,0.5660143933495002,33.960863600970015,36294.15459524583,-74.8895767954957,2024-06-07 10:43:00,4.488568683385831e-05,0.2127542962224569,0.9401277321560814,0.2830071966747501,0.6385874231045707,0.0121940345593843,0.0006007318943445,0.0001247440948434,3.518681228524707e-05,1466458957360095.5,107.28236811546428,42.00958827439991,0.040753036321164,0.0008316946187992,0.0006792172720194,0.4141199444167662,0.0204013739245873,0.0042364171900064,0.0011949745325722,4.98022126273269e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,9.133546295145171,0.4562673492585722,0.7768546316705874,18.147077297622918,12.194034559384344,35.18681228524708,1466458957360095.5,13.8211548939908,789.67829492369,1543.38821371269,0.00448856868339,0.0260779523316459,0.23651622374445,18.1470187332419,9.06958570736532,9.069178631053447,5.03545518451653,0.6261594944675416,5.693712146862576,559297293829583.8,8.01397121686286,6.293143301293522,501014731979781.4,3.844991682182832,5.355661055394722,6.980819784822273
81,81,0.1916427612304687,46.3845566571769,11369.04,252.07777756,34610D,216.41563,40.168594,9.358981,232.8507930501264,63527.46617814901,0.3455046606558843,0.5123699880134498,30.742199280806982,32789.8424502072,0.0,2024-06-07 10:44:00,4.258546787046977e-05,0.2135226159818179,0.8754911813004519,0.2561849940067249,0.5800055242900972,0.0116883454799602,0.0006000743311455,0.0001227865189875,2.959344935300904e-05,1550491179918792.5,97.11460752806926,38.02810051035824,0.0368906391369683,0.0007528701864687,0.0006148439856161,0.3593254460078569,0.0184476046713734,0.0037747276357132,0.0009097677174166,4.766550883619708e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.669017406945889,0.4330816961850424,0.7895699272117519,16.3949212251036,11.68834547996023,29.59344935300904,1550491179918792.5,12.9722767820663,781.222963618161,1516.65748646183,0.00425854678705,0.0253284019587261,0.217717119463484,16.3949473534543,8.59577006943685,8.595404030134691,5.042784887918866,0.5983365069293453,5.469729448735282,497745365045246.6,6.932067585272367,6.505752313037741,512241499575395.7,3.6909139734969507,4.991679754019904,6.515432746181928
82,82,0.2511749267578125,46.511737370895126,11369.04,248.991110896,34610D,216.42114,40.376125,9.237433,231.92283279823016,63496.723978868205,0.3451716430567478,0.5032071343547985,30.19242806128791,32301.140049754864,0.0,2024-06-07 10:45:00,3.907759172708765e-05,0.2135226159818179,0.8027934484255467,0.2516035671773992,0.5691217650252477,0.0115902239975089,0.0006001247915486,0.0001224414519522,2.8779780577391305e-05,1562715381435859.8,95.3778802456085,37.34803351181315,0.0362309136735454,0.0007394064015009,0.0006038485612257,0.3499370042590006,0.0181192245966266,0.0036968047297873,0.0008689314547025,4.718217173427029e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.57061432643926,0.4281957973544641,0.7864133123943563,16.15057002487743,11.590223997508913,28.779780577391303,1562715381435859.8,12.8016136930874,779.237922660443,1512.07287334663,0.00390775917271,0.0252150983671276,0.214255567194703,16.1505851188031,8.49711407328965,8.496782039510116,5.043413249172919,0.5919574606395012,5.422702669656081,488219836916743.44,6.751142346090178,6.460152144098415,510040165986643.44,3.658940459134003,4.914152351500565,6.417351126477597
83,83,0.3093338012695312,46.64110603979079,11369.04,247.962222008,34610D,216.4039,40.624016,9.053422,230.6886766411898,63466.53155080692,0.3446409053461256,0.4915393653944249,29.49236192366549,31672.20555663355,-49.95260936350573,2024-06-07 10:46:00,3.505193510681645e-05,0.2135226159818179,0.7217238718135187,0.2457696826972124,0.5550335833954815,0.0114636644818353,0.0005999670165417,0.0001219407081115,2.7734924424874288e-05,1578412840337387.2,93.16637131685928,36.48205169957421,0.0353908343083985,0.0007222619246611,0.0005898472384733,0.3380905418697574,0.0176944443941122,0.0035963194968542,0.0008179684290639,4.655112275219106e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.444114112811292,0.4219097231006478,0.7822596509698665,15.836102778316777,11.463664481835352,27.734924424874286,1578412840337387.2,12.5808631821516,776.545406400616,1505.96910331833,0.00350519351068,0.0250661823286203,0.209792043398789,15.8361524472064,8.36952514939823,8.369231791628575,5.044705313247693,0.5834002086051568,5.335999225962809,481603692985341.6,6.593702778629208,6.40059330472545,507164712584738.56,3.5999511471083228,4.811592920569979,6.288214326562619
84,84,0.3669701552972561,46.76866149902344,11353.8,247.962222008,34610D,216.48541,40.85163,8.837097,229.6839914560828,63437.03918888325,0.3440171202760698,0.5055093009918302,30.33055805950981,32655.620339361856,-24.981824679873213,2024-06-07 10:47:00,3.202022905791486e-05,0.2140363700001469,0.6538568241197362,0.2527546504959151,0.5696211577595048,0.0116048515649133,0.0005992424115286,0.0001222778311227,2.9081729336253797e-05,1558179036197146.0,95.81423290999147,37.51890031961364,0.0363966696714117,0.0007427891769675,0.0006066111611901,0.3519816241615968,0.0181753567545893,0.0037087548562589,0.0008820650801041,4.726043972448858e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.592455461490202,0.4293476406824633,0.7787062059823313,16.327810169680927,11.60485156491332,29.081729336253797,1558179036197146.0,12.8379587728954,779.122169610908,1513.02941476498,0.00320202290579,0.0252538297507023,0.215136201797366,16.3272330925819,8.51895351798606,8.51868074787724,5.043273994020002,0.5915856604388967,5.426735116975321,492256964472547.0,6.804090663884708,6.370674196891625,506363890159841.1,3.661714646263178,4.916928565700091,6.421163004950537
85,85,0.4245934119591346,46.89574678065413,11346.18,247.962222008,34610D,216.49956,41.154186,8.545855,229.41487534249748,63406.70863082374,0.3437730936408663,0.5110754981315037,30.664529887890215,33030.47558553389,49.95121835919471,2024-06-07 10:48:00,3.0379602549262765e-05,0.2142937103749375,0.6199489043839913,0.2555377490657518,0.5751765159699884,0.0116614824948333,0.0005986373764673,0.0001223358995829,2.9587740408839687e-05,1550576948582980.0,96.8692499158452,37.9320234713202,0.0367974358654682,0.0007509680788871,0.0006132905977578,0.3575938784999259,0.0183569337226908,0.0037513728491223,0.000907294150082,4.754771318329641e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.652463695024192,0.4323603263430828,0.7777683825194094,16.515237792766943,11.66148249483335,29.58774040883969,1550576948582980.0,12.9434240097456,780.04602092779,1515.51530931162,0.00303796025493,0.0253191608859203,0.217246151736625,16.5156021048219,8.5803061450363,8.58004548666456,5.042175888079132,0.5945530820863192,5.453105433564575,498673013498325.5,6.915910498362302,6.36767077188962,506541515334320.2,3.6799304347793225,4.957665667668541,6.472803212275378
86,86,0.4827117919921875,47.023223876953125,11361.42,247.447777564,34610D,216.37769,41.50106,8.2865925,228.56420575839115,63376.044100935855,0.3435898328825858,0.4971119936175924,29.82671961705555,32230.406637448214,-49.94250609421879,2024-06-07 10:49:00,2.8080797260019537e-05,0.2137793386594777,0.5808787517338121,0.2485559968087962,0.559145935550267,0.0115123734433041,0.0005989924945621,0.0001218802194231,2.838450496415077e-05,1568653828253320.8,94.22260727027847,36.89565216629772,0.0357920635404666,0.000730450276336,0.0005965343923411,0.3433763348202696,0.0178659811880248,0.0036352871315981,0.0008466166710346,4.678779791153261e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.500485336795776,0.4247855664344345,0.7751025456821549,16.115203318724106,11.512373443304163,28.38450496415077,1568653828253320.8,12.6803736118923,777.02773882332,1508.55252104599,0.002808079726,0.0251472386110277,0.211934659233411,16.1152620036194,8.42775075671615,8.427514105401151,5.043269135284385,0.5849220294773214,5.356693794376921,489565710052267.44,6.714817145794027,6.309371027786055,503081546037294.3,3.6144557756357623,4.840164087755052,6.3245822651831105
87,87,0.5407949594350961,47.1499219991393,11346.18,245.904444232,34610D,216.42406,41.822422,7.817515,228.36075551740683,63346.2173813188,0.3434075679715335,0.5030979893410058,30.185879360460348,32630.252200184448,-49.9517465886799,2024-06-07 10:50:00,2.862673403366849e-05,0.2142937103749375,0.5899940909452351,0.2515489946705029,0.5648452166196003,0.0115745693348291,0.0005979486932174,0.0001218567610496,2.887853942865491e-05,1561231671927007.2,95.35719289969424,37.339932768889454,0.0362230552325524,0.0007392460251541,0.0006037175872092,0.3493885535904371,0.0180496071172068,0.0036783534883007,0.0008717241072996,4.712715090251845e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.569379290823036,0.4282236511993598,0.7743296685151273,16.315126100092225,11.574569334829173,28.87853942865491,1561231671927007.2,12.7967869426187,778.026864789677,1511.06528023389,0.00286267340337,0.0252115831094216,0.214226160293425,16.3155075777405,8.49713242376155,8.496889185574721,5.042632427331199,0.5880986307484184,5.396895804190676,493462786383787.9,6.793479459256365,6.318953796535997,504188997756834.7,3.6418246482605574,4.883585069385165,6.3794694193924695
88,88,0.5988235473632812,47.27613830566406,11330.94,245.389999788,34610D,216.4578,42.13002,7.332829,228.56536102209927,63316.031501958336,0.343366484397227,0.5110397026347093,30.66238215808256,33111.70833337878,-24.9761321267877,2024-06-07 10:51:00,2.9247491371555315e-05,0.2148093197135621,0.6015689451535541,0.2555198513173546,0.5728361162328096,0.0116585161959444,0.0005967917529799,0.0001218826745464,2.952265997871786e-05,1551554688317459.2,96.8624652373828,37.92936672954813,0.036794858589699,0.0007509154814224,0.0006132476431616,0.3574778789962447,0.0182990567986623,0.0037372131453914,0.0009052350825905,4.757436279235461e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.659792330768758,0.4327363393369642,0.7749630632660989,16.55585416668939,11.658516195944486,29.522659978717854,1551554688317459.2,12.9494871310867,779.424573574496,1514.40262799303,0.00292474913716,0.0252953314698842,0.217231867598815,16.5564209185568,8.58782451052062,8.587573345543296,5.042023944272903,0.5925569856417939,5.446283641162365,499342696745666.9,6.909646907209013,6.348464186709396,506260872758243.06,3.6753852075243683,4.94288370099878,6.454500196666711
89,89,0.6570510864257812,47.401885986328125,11323.32,244.3611109,34610D,216.42853,42.41822,6.758567,228.8874922888836,63285.369119800256,0.3435813705462899,0.5099601190425118,30.597607142550707,33015.90594946176,0.0,2024-06-07 10:52:00,3.031472792667613e-05,0.2150675894218531,0.6266712797176142,0.2549800595212559,0.5708489066010093,0.0116499456150495,0.0005957948677991,0.0001216144017176,2.932564154965355e-05,1554514606470432.2,96.65784096331768,37.84924003533523,0.0367171285710608,0.0007493291545114,0.000611952142851,0.3564604591613671,0.0182298973024666,0.0037211096866326,0.0008972944593395,4.7564427226139096e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.655959600011602,0.4325355769403615,0.7761077057024851,16.50795297473088,11.649945615049544,29.325641549653547,1554514606470432.2,12.9374407906521,779.03141171414,1513.19798065855,0.00303147279267,0.025261904407527,0.216840942323157,16.5080920309702,8.58371320012389,8.583452995081673,5.04221066079783,0.5912941449724761,5.439485964685602,498033990978933.06,6.881656275834988,6.375048933470104,507868843579787.6,3.670726245705857,4.9308592422115005,6.439460776193893
90,90,0.7153789813701923,47.52732099112818,11323.32,243.846666456,34610D,216.35945,42.683113,6.2107215,228.76901894594505,63254.7715126577,0.3436417140836156,0.478559393925258,28.71356363551548,31004.44564943473,0.0,2024-06-07 10:53:00,3.098299773652817e-05,0.2150675894218531,0.646321078120423,0.239279696962629,0.5350033926940132,0.0113233913537338,0.0005951675698147,0.0001202868834134,2.6274160634713152e-05,1598873015310708.2,90.7061475245934,35.51867821713265,0.0344562763626185,0.0007031893135228,0.0005742712727103,0.3251349182052817,0.0170893818896698,0.0034538650814103,0.0007544247833545,4.5909342070232536e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.326957275936198,0.4160898696983774,0.7758298630068552,15.502222824717366,11.323391353733816,26.27416063471315,1598873015310708.2,12.354971462552,772.401284730608,1496.33331707134,0.00309829977365,0.0248291941546765,0.204808475606774,15.5019464347307,8.24869604429745,8.24844048288464,5.047565439492441,0.570400911261309,5.25491876120333,468154170494919.6,6.307454330843973,6.371094131353358,507677867825027.0,3.5441877573686322,4.673257283676617,6.1160442789550356
91,91,0.7768020629882812,47.65177917480469,11323.32,246.418888676,34610D,216.27429,42.839012,5.7048388,226.7653833073424,63226.057949022186,0.3426039765720822,0.5055963985619716,30.33578391371829,32945.72514721775,-49.91104474608024,2024-06-07 10:54:00,3.129404697064183e-05,0.2150675894218531,0.660153464639893,0.2527981992809858,0.5632268149855113,0.0115936751770562,0.0005943947485607,0.0001210793310453,2.903403968721275e-05,1558895504491893.2,95.83074138343608,37.52536470126953,0.0364029406964619,0.0007429171570706,0.0006067156782743,0.3517032249370179,0.0180314306517881,0.0036730364230098,0.0008807703540936,4.729031716833294e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.608502148473908,0.4301557125531142,0.7691862977753195,16.472862573608875,11.593675177056245,29.03403968721275,1558895504491893.2,12.8527220689944,777.252721336934,1510.21441511704,0.00312940469706,0.0252011464998237,0.215142850936826,16.4731700663977,8.53702631895463,8.536759169212212,5.041993732795589,0.5856373344166241,5.385053159067723,500027536540610.94,6.864093344172465,6.277196579129135,503143191184091.06,3.634075726897242,4.873242445077808,6.367330875751041
92,92,0.8498206505408653,47.77469958289195,11308.08,245.389999788,34610D,216.25482,42.994663,5.195211,227.455558956524,63195.72216510847,0.3429992739758083,0.5052798321679141,30.316789930074844,32863.06513945597,-24.95230369471029,2024-06-07 10:55:00,3.193844428841379e-05,0.2155850607808928,0.6770991171525637,0.252639916083957,0.5617422019307559,0.0115958067169747,0.0005927634664452,0.0001206982843159,2.8825929432245643e-05,1562022061354733.2,95.77073938910642,37.50186914350258,0.0363801479160898,0.0007424519982875,0.0006063357986014,0.3515476363082744,0.0179706854904447,0.0036591845305268,0.0008739096471365,4.735549470023393e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.618257498935998,0.430637621209807,0.771562110662437,16.431532569727985,11.595806716974751,28.82592943224564,1562022061354733.2,12.8604713912353,776.963250044738,1508.95757615257,0.00319384442884,0.0251630901815142,0.215046837848549,16.4317093021462,8.54612197060482,8.545849029481696,5.042337640723183,0.584718393844906,5.379125566122992,499937495402437.1,6.85542577105157,6.3311352745520795,506398071355006.6,3.6299451044430917,4.86682019093084,6.359493480566438
93,93,0.92340087890625,47.89796447753906,11300.46,245.904444232,34610D,216.21852,43.02795,4.8615127,227.6839347518468,63165.4053751784,0.3423815488749774,0.5300441905407909,31.80265143244745,34377.12087206258,0.0,2024-06-07 10:56:00,3.124491807389732e-05,0.215844263178787,0.6663645965614493,0.2650220952703954,0.588343272112434,0.0118484489834788,0.0005917094821704,0.0001213396036089,3.111483005745798e-05,1527634625909770.2,100.4645758751015,39.33987982193751,0.0381631817189369,0.0007788404432436,0.0006360530286489,0.376812093036715,0.0188179304107418,0.0038589211185276,0.0009895340946971,4.858283152394569e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.871461618270681,0.4432958928220755,0.772401561166267,17.18856043603129,11.848448983478876,31.114830057457983,1527634625909770.2,13.3031331262211,781.393956342931,1520.59193385037,0.00312449180739,0.0254671044282601,0.224171131612137,17.1883958179747,8.80238003671045,8.802105015660358,5.039373116805398,0.5988929337655813,5.518170001700216,521627569392045.6,7.269105572440352,6.353322952468655,507795341008133.56,3.724927498446335,5.050057527549081,6.591222667440102
94,94,0.9973526000976562,48.02137756347656,11300.46,246.93333312,34610D,216.1644,43.030228,4.5638566,229.0101161245304,63133.60272374595,0.3436333605901557,0.5152061685762735,30.91237011457641,33342.73069784863,0.0,2024-06-07 10:57:00,3.018758653828144e-05,0.215844263178787,0.6484144780238807,0.2576030842881368,0.5721438183210853,0.0117067851100606,0.000591220877282,0.0001207225972876,2.9574529062109076e-05,1550775430040775.0,97.65217719194688,38.23860183173103,0.0370948441374916,0.000757037635459,0.0006182474022915,0.3618844741740071,0.0182760385780079,0.0037318216085494,0.0009142187883322,4.793814405801183e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.732291742535235,0.4363509803141064,0.7769977910593847,16.671365348924315,11.706785110060656,29.57452906210907,1550775430040775.0,13.0541423787818,778.779397267306,1512.81694100542,0.00301875865383,0.0252536334956784,0.218757577038423,16.6715059013824,8.66241988804733,8.66215839839107,5.040458161691705,0.5904912175747763,5.450340619371953,504912206284409.94,6.970299204583184,6.418894435614298,510961863801765.8,3.678724323969443,4.943884035939139,6.456821479455497
95,95,1.0710983276367188,48.143829345703125,11300.46,246.93333312,34610D,216.17894,42.917225,4.4259224,229.23423083057045,63102.69035363137,0.3439490115082394,0.5041187384741087,30.247124308446523,32623.225239601,-49.89819820500015,2024-06-07 10:58:00,2.8393265748571177e-05,0.215844263178787,0.6087077164618823,0.2520593692370543,0.5601021186417896,0.0115952756070218,0.0005913521727856,0.0001203570619071,2.84940069182029e-05,1567008719097166.2,95.55066569038256,37.41569276954835,0.0362965491701358,0.0007407459014313,0.0006049424861689,0.3507237426762886,0.0178867026803161,0.0036404550129055,0.0008618617693006,4.739750751895154e+16,cruise,5,GTF2035,0,43031,1.237,3.16,3.16,8.620910576876755,0.4308007530388338,0.7777320079467769,16.3116126198005,11.595275607021884,28.4940069182029,1567008719097166.2,12.854899792629,776.712550262324,1507.20229999111,0.00283932657486,0.0251059683061514,0.214601182197547,16.3116609083539,8.54781538718686,8.547572693683863,5.042875468732143,0.5839275029041552,5.375218890471681,497399014513256.3,6.814229422458494,6.429426240938026,511470422062673.75,3.6271049370799577,4.859178050244802,6.350003893233579
